rpc_id,rental_date,returning_date,trip_duration_days
3731,2024-11-10,,
4192,2024-07-13,2024-09-21,70.0
2093,2020-06-24,2020-08-28,65.0
2342,2023-11-20,2024-03-03,104.0
376,2022-10-14,2022-12-07,54.0
2198,2024-10-06,,
4365,2022-04-06,2022-07-01,86.0
1310,2020-10-05,2021-02-04,122.0
3388,2021-10-08,2021-11-23,46.0
4162,2023-01-13,2023-04-01,78.0
3610,2021-10-06,2022-02-27,144.0
69,2024-06-12,2024-10-28,138.0
2627,2021-01-21,2021-04-14,83.0
420,2020-07-24,2020-12-09,138.0
2106,2020-01-05,2020-04-16,102.0
2723,2023-09-07,2024-03-15,190.0
2431,2022-06-28,2022-10-29,123.0
3639,2023-01-07,2023-03-10,62.0
3907,2020-09-29,2020-12-07,69.0
4334,2024-11-09,,
3010,2020-01-19,2020-04-05,77.0
299,2023-08-06,2024-01-26,173.0
2403,2021-05-15,2021-07-11,57.0
4440,2023-07-20,2023-11-30,133.0
4403,2023-11-30,2024-04-18,140.0
926,2022-03-05,2022-04-27,53.0
29,2024-04-15,2024-09-04,142.0
1659,2024-02-14,2024-05-19,95.0
2083,2023-01-11,2023-06-16,156.0
3297,2021-06-05,2021-09-17,104.0
1804,2023-02-09,2023-05-10,90.0
464,2021-08-05,2021-12-25,142.0
4801,2024-08-21,,
4725,2023-05-27,2023-11-09,166.0
2221,2021-05-23,2021-07-27,65.0
3438,2024-06-18,2024-09-27,101.0
3379,2020-01-14,2020-05-12,119.0
1403,2021-05-14,2021-07-22,69.0
411,2020-09-10,2020-12-04,85.0
3701,2020-07-11,2020-10-10,91.0
1560,2024-05-18,2024-08-28,102.0
4730,2024-10-04,,
2118,2024-05-23,2024-07-11,49.0
3360,2024-02-04,2024-05-24,110.0
1444,2022-06-23,2022-12-11,171.0
2675,2024-09-11,,
1139,2024-09-24,,
4411,2022-11-14,2023-01-07,54.0
2253,2024-04-08,2024-08-27,141.0
1587,2024-08-08,,
2934,2024-09-05,,
685,2022-02-05,2022-07-14,159.0
3333,2020-10-24,2021-01-01,69.0
17,2023-02-04,2023-04-29,84.0
4920,2020-09-23,2021-01-25,124.0
3865,2022-10-31,2023-03-13,133.0
2061,2021-01-15,2021-04-17,92.0
3150,2021-04-24,2021-08-01,99.0
533,2024-09-12,,
1071,2021-08-08,2021-10-29,82.0
4227,2021-12-12,2022-03-26,104.0
1914,2023-04-25,2023-07-26,92.0
1730,2023-03-31,2023-07-30,121.0
1094,2021-08-11,2021-12-16,127.0
4907,2020-09-15,2021-02-18,156.0
1336,2023-03-03,2023-07-24,143.0
4329,2024-06-28,2024-10-23,117.0
3714,2020-12-15,2021-03-27,102.0
3057,2023-09-12,2023-11-29,78.0
1011,2023-01-17,2023-05-16,119.0
4587,2020-01-20,2020-06-08,140.0
1891,2022-11-08,2023-01-18,71.0
2104,2020-10-13,2021-01-15,94.0
3699,2024-07-25,2024-10-22,89.0
732,2022-01-31,2022-07-07,157.0
1998,2023-09-15,2023-11-21,67.0
4462,2020-01-02,2020-03-30,88.0
936,2022-09-14,2022-12-21,98.0
1108,2023-08-04,2023-10-07,64.0
834,2020-03-27,2020-07-28,123.0
4068,2022-07-24,2022-10-09,77.0
3103,2020-05-31,2020-10-03,125.0
2944,2024-01-27,2024-04-30,94.0
3556,2023-11-04,2024-01-21,78.0
421,2022-10-17,2023-01-31,106.0
4756,2021-04-26,2021-06-16,51.0
1284,2022-11-22,2023-04-13,142.0
4558,2024-02-07,2024-07-05,149.0
1618,2023-04-27,,
218,2024-03-16,2024-06-16,92.0
2532,2020-05-24,2020-08-30,98.0
9,2023-04-21,2023-07-18,88.0
291,2020-08-17,2020-11-07,82.0
4620,2024-10-07,,
2359,2023-06-06,2023-08-07,62.0
3304,2021-12-16,2022-02-17,63.0
4986,2021-11-26,2022-03-28,122.0
4110,2023-03-08,2023-06-19,103.0
4597,2023-06-02,2023-08-02,61.0
360,2021-08-28,2021-10-17,50.0
3186,2023-12-17,2024-05-01,136.0
939,2020-01-03,2020-03-29,86.0
482,2021-02-05,2021-04-26,80.0
1061,2023-08-05,2023-11-01,88.0
2027,2021-10-24,2022-03-07,134.0
4720,2022-05-24,2022-08-31,99.0
4284,2020-03-06,2020-09-09,187.0
2076,2024-10-23,,
3289,2022-05-18,2022-07-27,70.0
1510,2023-12-14,2024-03-07,84.0
4615,2024-06-05,2024-10-22,139.0
2592,2023-07-21,2023-11-03,105.0
4172,2023-08-24,2023-10-19,56.0
4657,2021-11-22,2022-02-09,79.0
4480,2022-11-30,2023-05-22,173.0
2327,2022-03-07,2022-07-27,142.0
3563,2020-01-05,2020-04-20,106.0
3434,2022-11-08,2023-01-26,79.0
3521,2020-01-18,2020-05-02,105.0
2631,2023-10-19,2024-02-02,106.0
922,2020-08-24,2021-01-08,137.0
3117,2023-10-29,2024-01-12,75.0
4383,2020-12-21,2021-04-22,122.0
4807,2024-09-22,,
4066,2020-01-20,2020-04-27,98.0
182,2024-04-29,2024-07-17,79.0
1246,2023-03-12,2023-07-10,120.0
617,2020-01-19,2020-04-25,97.0
4064,2023-04-23,2023-06-30,68.0
3712,2024-11-06,,
1855,2021-12-10,2022-03-24,104.0
4135,2020-01-09,2020-03-27,78.0
954,2021-10-12,2022-03-02,141.0
970,2022-06-29,2022-11-16,140.0
1371,2023-06-24,2023-10-07,105.0
1129,2020-08-23,2020-11-10,79.0
3885,2021-11-18,2022-02-11,85.0
4414,2023-04-01,2023-06-22,82.0
4453,2022-06-13,2022-08-11,59.0
4223,2024-04-20,2024-06-19,60.0
2260,2021-08-15,2021-11-12,89.0
4729,2021-11-03,2021-12-30,57.0
4254,2021-09-03,2021-12-06,94.0
4020,2021-03-22,2021-06-18,88.0
2190,2024-10-23,,
4970,2024-02-03,2024-04-09,66.0
4350,2020-05-18,,
2975,2021-05-10,2021-07-15,66.0
2013,2022-09-26,2022-12-27,92.0
1115,2022-10-23,2022-12-23,61.0
2807,2022-06-28,2022-10-17,111.0
2128,2023-03-28,2023-09-09,165.0
2424,2022-10-28,2023-05-25,209.0
3524,2021-02-24,2021-07-13,139.0
4199,2023-06-16,2023-10-08,114.0
2770,2023-01-30,2023-04-14,74.0
2020,2023-01-15,2023-04-07,82.0
867,2021-02-15,2021-08-18,184.0
1128,2023-04-09,2023-07-31,113.0
804,2023-01-10,2023-05-16,126.0
1959,2024-06-09,2024-09-20,103.0
1564,2023-12-07,2024-02-27,82.0
1794,2024-09-07,,
2,2020-10-12,2021-01-24,104.0
933,2021-09-11,2022-01-12,123.0
1021,2024-06-10,2024-10-05,117.0
1711,2023-01-26,2023-04-03,67.0
2115,2024-10-11,,
3106,2020-12-20,2021-04-14,115.0
1288,2021-12-29,2022-06-20,173.0
252,2022-02-19,2022-06-24,125.0
2223,2020-11-02,2021-03-30,148.0
1650,2020-04-07,2020-07-01,85.0
2877,2020-04-20,2020-07-23,94.0
3111,2020-06-04,2020-11-12,161.0
3355,2023-08-19,2023-11-06,79.0
4510,2020-12-15,2021-03-30,105.0
426,2022-08-20,2022-12-01,103.0
1426,2020-01-17,2020-06-25,160.0
1471,2020-01-16,2020-04-24,99.0
2530,2023-04-23,2023-07-24,92.0
195,2020-11-15,2021-04-18,154.0
1732,2021-09-22,2021-12-17,86.0
2750,2023-03-14,2023-06-21,99.0
549,2021-09-23,2022-02-02,132.0
2765,2020-01-06,2020-03-01,55.0
2066,2020-11-07,2021-03-15,128.0
957,2021-02-23,2021-06-18,115.0
4559,2020-05-17,2020-10-07,143.0
3712,2023-07-05,2023-10-30,117.0
2614,2020-01-08,2020-04-20,103.0
4841,2022-05-09,2022-10-08,152.0
1715,2020-07-24,2020-10-02,70.0
722,2021-06-25,2021-09-27,94.0
3626,2024-01-27,2024-04-16,80.0
407,2021-05-17,2021-08-11,86.0
3189,2024-09-30,,
2877,2023-10-29,2024-02-23,117.0
4958,2022-12-08,2023-03-11,93.0
4901,2022-07-30,2022-10-07,69.0
683,2020-11-26,2021-01-26,61.0
4265,2020-08-31,,
3079,2020-10-21,2021-01-31,102.0
3747,2023-07-04,2023-09-22,80.0
3583,2020-12-21,2021-05-14,144.0
696,2020-12-13,2021-03-22,99.0
452,2022-01-18,2022-05-22,124.0
112,2022-07-06,2023-01-06,184.0
3514,2022-07-21,2022-10-29,100.0
266,2021-07-21,2021-12-23,155.0
465,2020-11-23,2021-02-16,85.0
4989,2022-12-11,2023-03-07,86.0
3326,2021-03-03,2021-07-05,124.0
254,2021-07-22,2021-10-30,100.0
2437,2024-06-20,2024-09-21,93.0
1620,2021-01-30,2021-05-26,116.0
2793,2021-09-24,2022-02-17,146.0
714,2020-10-16,2021-01-10,86.0
1479,2024-08-09,,
1246,2022-10-16,2023-03-08,143.0
1162,2020-09-13,2020-11-18,66.0
4939,2020-09-15,2020-12-11,87.0
3219,2022-02-11,2022-05-15,93.0
2149,2022-04-27,2022-10-04,160.0
1026,2024-05-21,,
4426,2020-01-01,2020-05-10,130.0
3716,2024-04-07,2024-06-08,62.0
3228,2020-08-25,2020-11-21,88.0
3572,2024-08-23,,
3730,2020-10-29,2021-03-03,125.0
1437,2020-11-01,2021-02-16,107.0
3381,2024-10-19,,
4533,2021-02-02,2021-04-11,68.0
2383,2020-07-27,2020-11-13,109.0
1173,2020-05-16,2020-09-11,118.0
2866,2022-03-06,2022-05-23,78.0
4268,2022-07-10,2022-11-01,114.0
4224,2021-08-06,2021-10-12,67.0
1018,2022-11-13,,
2015,2022-11-19,2023-03-23,124.0
687,2020-09-03,2020-12-09,97.0
3291,2024-03-19,2024-06-18,91.0
3776,2024-02-05,2024-05-27,112.0
171,2023-02-03,2023-05-03,89.0
164,2022-08-01,2023-02-07,190.0
2029,2020-12-14,2021-05-12,149.0
3135,2021-12-23,2022-05-06,134.0
856,2023-03-27,2023-06-14,79.0
3245,2020-03-20,2020-05-29,70.0
341,2021-11-06,2022-01-23,78.0
1722,2020-04-20,2020-07-18,89.0
3286,2023-10-13,2024-01-09,88.0
3894,2021-09-13,2021-12-22,100.0
2519,2020-04-21,2020-06-10,50.0
1988,2022-08-05,2022-12-14,131.0
4518,2022-08-15,2022-12-02,109.0
1405,2024-10-07,,
273,2022-07-13,2022-10-27,106.0
1001,2020-01-08,2020-05-04,117.0
4582,2021-07-08,2021-10-10,94.0
1178,2023-07-08,,
4568,2023-05-26,2023-09-23,120.0
4500,2022-04-04,2022-07-22,109.0
4415,2020-05-05,2020-07-21,77.0
3931,2022-07-16,2022-12-22,159.0
1831,2023-10-01,2023-12-08,68.0
4443,2021-09-28,2022-01-03,97.0
1172,2022-07-22,2022-10-15,85.0
2413,2023-11-02,2024-02-02,92.0
163,2022-09-23,2023-01-31,130.0
4236,2024-04-23,2024-07-09,77.0
1425,2021-12-03,2022-04-07,125.0
2827,2021-05-06,2021-08-18,104.0
2188,2020-04-20,2020-08-09,111.0
1384,2023-12-29,2024-06-04,158.0
3399,2020-10-20,2021-02-28,131.0
2032,2024-06-04,2024-08-23,80.0
260,2022-11-01,2023-03-03,122.0
1095,2021-11-01,2022-02-13,104.0
3275,2021-11-12,2022-03-26,134.0
1245,2020-08-25,2020-12-22,119.0
2503,2020-06-10,2020-10-10,122.0
3142,2021-02-08,2021-05-07,88.0
1905,2020-10-14,2021-02-02,111.0
1537,2021-12-25,2022-04-06,102.0
1267,2024-09-20,,
420,2022-11-27,2023-03-30,123.0
4724,2023-04-30,2023-08-24,116.0
1047,2022-09-30,2023-03-27,178.0
1826,2021-09-29,2022-02-14,138.0
739,2024-10-06,,
3538,2023-08-16,2023-12-28,134.0
2732,2024-05-03,2024-09-08,128.0
2848,2021-05-10,2021-08-22,104.0
15,2024-01-28,2024-04-26,89.0
2962,2021-12-31,2022-04-11,101.0
4631,2022-07-03,2022-10-12,101.0
438,2023-12-23,2024-04-09,108.0
1980,2020-07-17,2020-11-13,119.0
93,2021-12-23,2022-04-11,109.0
769,2024-08-20,,
4612,2023-09-25,2023-12-10,76.0
1608,2020-09-19,2021-01-06,109.0
935,2023-09-09,2023-11-13,65.0
2427,2020-10-26,2021-03-16,141.0
4335,2020-09-14,2021-01-08,116.0
398,2020-11-14,2021-04-10,147.0
3874,2020-04-04,2020-06-30,87.0
4845,2020-09-18,2021-02-04,139.0
3331,2020-06-17,2020-10-17,122.0
2528,2020-09-28,2021-01-08,102.0
138,2022-06-08,2022-08-25,78.0
832,2024-09-27,,
3309,2024-02-11,2024-06-02,112.0
4227,2024-11-04,,
3652,2024-02-02,2024-06-09,128.0
4700,2023-02-22,2023-06-17,115.0
3780,2022-04-19,2022-08-06,109.0
4702,2020-10-25,2021-02-22,120.0
3495,2023-08-10,2023-11-06,88.0
203,2024-02-29,2024-05-29,90.0
4626,2020-06-30,2020-10-06,98.0
4553,2024-02-24,2024-06-13,110.0
343,2022-04-06,2022-08-12,128.0
3742,2024-07-19,,
3815,2020-09-13,2020-11-28,76.0
4595,2023-05-04,2023-09-27,146.0
612,2021-05-10,2021-08-04,86.0
3005,2022-04-05,2022-06-05,61.0
3481,2024-07-29,2024-11-05,99.0
2211,2022-04-05,2022-07-04,90.0
1755,2020-09-18,2020-12-25,98.0
1133,2022-11-24,2023-02-08,76.0
925,2024-03-14,2024-05-24,71.0
3108,2021-01-27,2021-06-04,128.0
4966,2024-05-31,2024-09-18,110.0
4230,2022-07-07,2022-09-24,79.0
2373,2020-08-26,2020-12-01,97.0
1169,2023-04-06,2023-06-19,74.0
3482,2024-03-01,2024-06-11,102.0
455,2021-06-04,2021-10-07,125.0
1184,2021-01-22,2021-05-05,103.0
2439,2024-09-30,,
4962,2022-03-11,2022-05-17,67.0
2720,2022-01-14,2022-04-22,98.0
2361,2024-07-12,2024-09-05,55.0
2348,2020-09-18,2020-11-21,64.0
3201,2024-09-03,,
1959,2021-05-13,2021-08-21,100.0
2920,2022-06-04,2022-08-07,64.0
328,2022-10-06,2023-02-19,136.0
2684,2020-01-12,2020-04-27,106.0
2689,2022-04-09,2022-07-26,108.0
2845,2020-01-17,2020-06-18,153.0
2610,2023-12-25,2024-04-07,104.0
2687,2020-06-09,2020-11-06,150.0
166,2022-11-14,2023-02-27,105.0
1315,2020-05-12,2020-08-08,88.0
3847,2023-08-27,2023-11-12,77.0
2761,2020-08-05,2020-12-15,132.0
986,2023-03-19,2023-07-03,106.0
4729,2021-05-09,2021-10-26,170.0
422,2022-09-27,2022-12-26,90.0
128,2022-12-28,2023-03-11,73.0
2451,2023-07-27,2023-09-29,64.0
4670,2020-08-02,2021-03-03,213.0
15,2020-08-08,2020-11-13,97.0
814,2022-11-01,2022-12-23,52.0
1257,2020-01-02,2020-04-25,114.0
1291,2024-01-25,2024-04-24,90.0
3214,2024-04-02,2024-09-08,159.0
3520,2021-05-29,2021-10-01,125.0
2326,2021-04-14,2021-07-15,92.0
1443,2021-06-07,2021-08-19,73.0
658,2023-05-27,2023-08-12,77.0
2054,2021-08-21,2021-11-18,89.0
1258,2022-03-04,2022-06-08,96.0
4296,2020-09-13,2020-11-03,51.0
1168,2022-01-11,2022-04-10,89.0
4070,2020-01-20,2020-04-22,93.0
2079,2021-07-23,2021-09-14,53.0
42,2022-01-25,2022-04-27,92.0
4500,2024-09-20,,
1678,2020-05-21,2020-08-26,97.0
4766,2022-10-11,2023-02-16,128.0
475,2021-09-10,2021-12-30,111.0
2526,2024-08-07,2024-10-06,60.0
1851,2020-03-26,2020-05-15,50.0
2703,2020-07-21,2020-10-02,73.0
3977,2022-04-15,2022-08-01,108.0
4142,2020-04-13,2020-05-29,46.0
372,2021-10-31,2022-01-24,85.0
2413,2024-05-13,2024-07-26,74.0
947,2021-04-20,2021-08-09,111.0
814,2020-04-19,2020-09-01,135.0
2906,2022-07-11,2022-11-12,124.0
1120,2024-11-06,,
3713,2023-08-20,2023-11-11,83.0
4202,2020-09-04,2020-12-03,90.0
870,2020-08-28,2021-01-05,130.0
2747,2020-06-25,2020-09-09,76.0
1314,2021-12-28,2022-04-05,98.0
4769,2021-05-20,2021-08-20,92.0
498,2024-07-02,2024-10-24,114.0
769,2023-09-12,2023-12-17,96.0
4368,2024-09-15,,
2445,2020-03-25,2020-06-25,92.0
3686,2020-05-04,2020-07-17,74.0
2272,2023-06-06,2023-10-25,141.0
914,2020-01-19,2020-04-21,93.0
3505,2023-08-17,2024-01-15,151.0
3090,2024-09-18,,
373,2022-04-28,2022-07-19,82.0
3473,2020-07-20,2020-09-25,67.0
961,2024-02-02,2024-03-21,48.0
3120,2024-09-20,,
453,2021-01-25,2021-05-13,108.0
1932,2024-02-15,2024-04-29,74.0
3820,2023-07-03,2023-11-29,149.0
4320,2024-09-14,,
3212,2020-04-21,2020-08-13,114.0
940,2021-09-15,2021-11-21,67.0
4508,2021-02-24,2021-07-09,135.0
2751,2024-08-18,2024-10-28,71.0
2038,2020-09-15,2021-01-08,115.0
3267,2024-03-18,2024-07-18,122.0
3997,2022-05-10,2022-08-14,96.0
1059,2020-05-05,2020-08-07,94.0
1632,2024-06-19,2024-09-24,97.0
483,2024-04-24,2024-09-12,141.0
2924,2023-06-16,2023-10-06,112.0
4563,2020-01-01,2020-04-09,99.0
3560,2020-01-09,2020-05-30,142.0
2203,2024-01-17,2024-03-25,68.0
2325,2023-09-01,2023-12-06,96.0
4135,2021-02-03,2021-05-14,100.0
1924,2020-10-11,2020-12-21,71.0
4791,2021-10-22,2022-04-12,172.0
1092,2023-10-15,2024-03-03,140.0
2125,2024-07-17,2024-10-12,87.0
1765,2020-01-01,2020-04-04,94.0
1481,2024-01-07,2024-03-30,83.0
966,2020-01-12,2020-03-27,75.0
314,2024-08-24,,
3480,2024-05-02,2024-08-27,117.0
4093,2022-12-27,2023-03-17,80.0
1951,2023-12-09,2024-03-28,110.0
4489,2020-12-12,2021-03-30,108.0
1028,2021-08-16,2022-01-23,160.0
1616,2020-12-07,2021-03-11,94.0
512,2023-12-28,2024-03-13,76.0
2070,2023-10-18,2023-12-29,72.0
3658,2020-01-12,2020-05-22,131.0
4452,2023-01-24,2023-04-30,96.0
193,2020-01-16,2020-06-22,158.0
2368,2022-06-10,2022-09-30,112.0
2984,2024-11-15,,
1819,2024-11-04,,
4403,2021-02-26,2021-09-21,207.0
4613,2021-11-07,2022-03-14,127.0
3149,2023-12-29,2024-05-09,132.0
2756,2024-07-04,2024-10-14,102.0
4192,2022-08-28,2022-12-20,114.0
2933,2020-10-27,2021-01-16,81.0
2911,2023-04-16,2023-07-01,76.0
2973,2021-11-27,2022-06-07,192.0
1606,2024-02-10,2024-04-20,70.0
2857,2020-03-28,2020-07-10,104.0
724,2021-05-29,2021-08-08,71.0
1096,2022-08-12,2022-11-07,87.0
4032,2020-10-02,2021-05-04,214.0
4908,2020-01-06,2020-04-21,106.0
3785,2022-06-25,2022-09-29,96.0
4849,2023-03-21,2023-07-11,112.0
2360,2020-06-23,2020-09-02,71.0
2103,2022-06-05,2022-10-07,124.0
1798,2024-06-07,2024-08-05,59.0
4655,2023-04-27,2023-09-02,128.0
996,2022-12-19,2023-05-03,135.0
3954,2020-01-03,2020-05-16,134.0
3699,2023-04-30,2023-09-20,143.0
4137,2024-02-03,2024-05-27,114.0
2613,2020-09-25,2021-02-13,141.0
1299,2024-02-14,2024-04-18,64.0
388,2020-06-17,2020-11-21,157.0
4620,2024-05-22,2024-09-22,123.0
4030,2020-04-28,2020-07-13,76.0
3838,2023-10-03,2023-12-12,70.0
1217,2023-01-21,2023-07-21,181.0
3562,2024-03-25,2024-06-11,78.0
2136,2021-07-06,2021-11-11,128.0
3963,2020-07-19,2020-11-16,120.0
2682,2023-05-02,2023-08-12,102.0
3135,2023-02-01,2023-05-18,106.0
505,2020-08-13,2020-12-24,133.0
1935,2020-05-04,2020-08-15,103.0
2079,2021-09-21,2021-12-13,83.0
2228,2021-05-25,2021-09-11,109.0
4704,2020-06-25,2020-12-07,165.0
1922,2022-09-10,2022-12-11,92.0
409,2020-04-19,2020-06-25,67.0
2154,2022-06-19,2022-08-22,64.0
4770,2021-08-25,2022-01-04,132.0
92,2023-05-02,2023-08-04,94.0
4896,2023-11-27,2024-02-17,82.0
3990,2024-05-24,2024-09-10,109.0
2412,2020-07-08,2020-09-19,73.0
290,2023-08-08,2023-11-22,106.0
2760,2024-08-07,2024-11-16,101.0
3149,2024-05-13,2024-08-02,81.0
1352,2023-03-10,2023-08-08,151.0
632,2020-05-02,2020-07-28,87.0
874,2022-08-04,2022-11-12,100.0
4604,2020-07-03,2020-11-15,135.0
605,2020-01-05,2020-03-18,73.0
4730,2023-09-04,2023-12-08,95.0
4171,2023-04-14,2023-08-05,113.0
4993,2023-03-07,2023-06-22,107.0
363,2020-01-03,2020-03-30,87.0
2889,2023-12-11,2024-03-25,105.0
4340,2023-04-04,2023-06-21,78.0
3257,2023-11-04,2024-04-02,150.0
588,2024-04-04,2024-06-17,74.0
2043,2024-09-15,,
3778,2020-12-22,2021-04-05,104.0
2709,2022-11-25,2023-04-29,155.0
2313,2022-12-10,2023-03-17,97.0
3136,2022-11-01,2023-02-17,108.0
725,2023-07-31,2023-10-31,92.0
1879,2023-12-22,2024-04-01,101.0
342,2023-04-29,2023-06-26,58.0
3960,2021-01-15,2021-05-24,129.0
379,2021-06-20,2021-09-17,89.0
3999,2023-06-23,2023-09-23,92.0
4786,2024-05-05,2024-07-28,84.0
171,2021-04-05,2021-07-19,105.0
4507,2020-07-26,2020-11-03,100.0
2530,2023-12-27,2024-06-04,160.0
3002,2023-11-04,2024-01-21,78.0
3019,2021-02-10,2021-05-10,89.0
519,2023-10-18,2024-01-14,88.0
4876,2023-08-30,2023-11-02,64.0
2570,2021-02-21,2021-05-09,77.0
3356,2020-01-11,2020-04-06,86.0
2179,2022-12-03,2023-04-18,136.0
485,2022-07-02,2023-03-11,252.0
4774,2022-09-19,2022-12-21,93.0
2320,2022-06-25,2022-11-05,133.0
2494,2023-10-15,2024-02-09,117.0
2070,2021-06-24,2021-09-10,78.0
4576,2024-07-27,2024-10-14,79.0
3579,2020-07-29,2020-11-24,118.0
4682,2023-05-06,2023-07-03,58.0
3025,2020-07-28,2020-11-05,100.0
1625,2023-10-22,2024-01-28,98.0
2185,2022-09-10,2022-12-06,87.0
2830,2020-03-17,2020-06-24,99.0
1221,2021-02-13,2021-08-01,169.0
622,2024-07-14,2024-10-07,85.0
706,2022-12-25,2023-06-09,166.0
4985,2021-03-15,2021-06-01,78.0
415,2023-03-16,2023-06-28,104.0
587,2024-10-07,,
656,2023-06-11,2023-09-18,99.0
1125,2023-09-01,2023-11-15,75.0
4439,2020-11-27,2021-02-20,85.0
1528,2022-03-11,2022-05-28,78.0
3598,2024-05-09,2024-08-22,105.0
1862,2020-01-14,2020-03-26,72.0
2711,2020-03-28,2020-08-20,145.0
4006,2023-08-18,2023-12-05,109.0
4275,2021-01-12,2021-05-16,124.0
849,2024-10-01,,
1039,2024-03-02,2024-05-25,84.0
2647,2022-03-18,2022-08-10,145.0
4591,2023-05-11,2023-08-12,93.0
4476,2020-01-14,2020-04-08,85.0
2992,2022-09-09,2022-12-16,98.0
1379,2022-03-07,2022-06-05,90.0
635,2022-01-25,2022-06-13,139.0
1676,2024-08-10,2024-10-15,66.0
2261,2024-07-13,,
3057,2023-06-01,2023-08-29,89.0
2139,2023-12-10,2024-04-17,129.0
1523,2021-04-28,2021-08-26,120.0
2126,2021-08-10,2022-04-18,251.0
758,2022-09-29,2023-01-01,94.0
2342,2021-08-17,2021-11-21,96.0
4280,2023-09-26,2023-12-13,78.0
3047,2020-12-23,2021-02-25,64.0
1865,2021-08-20,2021-10-26,67.0
1893,2024-08-15,2024-11-14,91.0
4371,2020-04-06,2020-07-17,102.0
1204,2020-08-31,2020-11-14,75.0
4876,2020-01-08,2020-05-02,115.0
568,2021-01-23,2021-03-30,66.0
4095,2022-09-15,2023-01-20,127.0
2750,2020-01-06,2020-05-14,129.0
4537,2022-01-10,2022-04-22,102.0
2134,2024-03-03,2024-06-01,90.0
2840,2020-09-08,2020-12-13,96.0
693,2021-08-14,2021-11-10,88.0
4657,2023-12-26,2024-04-03,99.0
2873,2023-04-07,2023-07-03,87.0
4303,2022-02-07,2022-04-18,70.0
2120,2021-04-27,2021-07-18,82.0
589,2020-06-19,2020-09-06,79.0
3133,2024-09-02,2024-11-05,64.0
265,2020-06-13,2020-08-14,62.0
4921,2021-05-31,2021-08-10,71.0
1471,2023-07-02,2023-10-07,97.0
1542,2022-05-22,2022-08-16,86.0
1555,2020-01-10,2020-04-08,89.0
369,2020-09-11,2020-11-03,53.0
2553,2023-09-13,2023-12-11,89.0
4183,2020-12-07,2021-04-02,116.0
4193,2023-04-16,2023-08-18,124.0
803,2023-03-26,2023-06-18,84.0
1057,2022-12-23,2023-04-18,116.0
4369,2021-12-15,2022-09-09,268.0
4729,2024-05-15,2024-08-17,94.0
3723,2023-11-01,2024-03-06,126.0
3447,2021-10-01,2022-01-12,103.0
3442,2020-01-02,2020-03-23,81.0
1913,2022-12-08,2023-05-30,173.0
815,2020-01-04,2020-05-07,124.0
383,2023-01-19,2023-06-08,140.0
1616,2021-09-14,2022-01-18,126.0
4392,2023-08-22,2023-10-10,49.0
345,2021-02-28,2021-04-22,53.0
2328,2020-08-08,2020-12-08,122.0
1852,2023-05-08,2023-07-27,80.0
1646,2020-10-13,2021-01-18,97.0
2218,2021-01-15,2021-04-21,96.0
4775,2021-08-13,2021-12-22,131.0
4036,2022-02-12,2022-07-07,145.0
439,2020-11-15,2021-02-20,97.0
2971,2020-05-07,2020-07-26,80.0
465,2024-03-18,2024-06-19,93.0
4401,2021-12-01,2022-02-23,84.0
401,2020-07-10,2020-11-16,129.0
278,2022-07-21,2022-10-15,86.0
1353,2022-07-09,2022-11-30,144.0
1855,2023-01-11,2023-03-31,79.0
3017,2020-05-18,2020-09-24,129.0
1854,2023-12-13,2024-04-24,133.0
1024,2021-04-10,2021-08-02,114.0
4162,2021-08-05,2021-11-07,94.0
3362,2024-01-14,2024-04-21,98.0
3296,2023-01-20,2023-06-18,149.0
2182,2022-05-03,2022-10-06,156.0
2638,2020-01-11,2020-04-09,89.0
2123,2023-11-27,2024-03-20,114.0
2299,2024-03-09,2024-06-10,93.0
1014,2020-09-30,2020-12-19,80.0
3156,2023-07-23,2023-10-23,92.0
3317,2023-05-15,2023-09-22,130.0
85,2024-06-28,2024-10-30,124.0
1118,2022-08-18,2022-11-20,94.0
4682,2020-03-08,2020-06-06,90.0
3806,2020-12-07,2021-04-07,121.0
1716,2022-02-24,2022-07-05,131.0
577,2020-06-02,2020-09-25,115.0
2885,2022-06-28,2022-10-01,95.0
2910,2022-11-16,2023-03-08,112.0
2141,2022-09-10,2022-11-17,68.0
3601,2022-05-17,2022-09-13,119.0
3687,2022-10-13,2022-12-28,76.0
1050,2020-01-09,2020-04-04,86.0
3305,2023-03-17,2023-06-13,88.0
1721,2020-12-08,2021-04-20,133.0
2041,2024-02-07,2024-07-16,160.0
779,2020-01-14,2020-03-26,72.0
4883,2023-10-22,2024-02-19,120.0
168,2022-07-17,2022-09-29,74.0
3759,2021-05-15,2021-08-16,93.0
252,2024-01-14,2024-05-29,136.0
3005,2020-10-11,2021-02-02,114.0
3501,2021-12-30,2022-06-16,168.0
1367,2021-04-09,2021-07-18,100.0
1572,2024-05-01,2024-09-13,135.0
4601,2022-11-02,2023-01-30,89.0
4667,2021-02-06,2021-05-05,88.0
3622,2021-11-23,2022-01-17,55.0
2575,2021-09-28,2022-03-06,159.0
4008,2021-08-11,2022-01-18,160.0
3501,2024-04-06,2024-06-28,83.0
4537,2020-07-15,2020-10-18,95.0
2305,2022-09-08,2023-01-05,119.0
242,2021-07-02,2021-09-22,82.0
2613,2022-11-10,2023-01-05,56.0
2132,2020-12-30,2021-03-11,71.0
3756,2024-05-07,2024-08-11,96.0
